NOME;PAIS_ORIGEM;GENERO;PREPARADOR FISICO;TECNICO;;;;;;;
POLYAKOV, Nikolai;URS;Men;;;;;;;;;
DETRE, Szabolcs;HUN;Men;;;;;;;;;
DETRE, Zsolt;HUN;Men;;;;;;;;;
ABASCAL GARCIA, Alejandro;ESP;Men;;;;;;;;;
NOGUER CASTELLVI, Miguel;ESP;Men;;;;;;;;;
WILKINS, David;IRL;Men;;;;;;;;;
WILKINSON, James;IRL;Men;;;;;;;;;
RECHARDT, Esko;FIN;Men;;;;;;;;;
MAYRHOFER, Wolfgang;AUT;Men;;;;;;;;;
MARSTRÖM, Göran;SWE;Men;;;;;;;;;
RAGNARSSON, J??rgen;SWE;Men;;;;;;;;;
BJORKSTROM, Lars Sigurd;BRA;Men;;;;;;;;;
WELTER, Alexandre;BRA;Men;;;;;;;;;
DUE, Peter;DEN;Men;;;;;;;;;
KJERGARD, Per;DEN;Men;;;;;;;;;
GORLA, Giorgio;ITA;Men;;;;;;;;;
PERABONI, Alfio;ITA;Men;;;;;;;;;
MUZYCHENKO, Aleksandr;URS;Men;;;;;;;;;
FERSTL, Karl;AUT;Men;;;;;;;;;
PETRITSCH, Gerhard;AUT;Men;;;;;;;;;
ION, Corneliu;ROU;Men;;;;;;;;;
DIAKOV, Lubtcho;BUL;Men;;;;;;;;;
MELENTIEV, Aleksandr;URS;Men;;;;;;;;;
HARTSTEIN, Bernd;GDR;Men;;;;;;;;;
ZAPRIANOV, Petar;BUL;Men;;;;;;;;;
VARGA, Karoly;HUN;Men;;;;;;;;;
HEILFORT, Hellfried;GDR;Men;;;;;;;;;
SOKOLOV, Igor;URS;Men;;;;;;;;;
PFEFFER, Thomas;GDR;Men;;;;;;;;;
CASTRILLO GARCIA, Roberto;CUB;Men;;;;;;;;;
RASMUSSEN, Hans Kjeld;DEN;Men;;;;;;;;;
CARLSSON, Lars-G??ran;SWE;Men;;;;;;;;;
DAMME, J??rg;GDR;Men;;;;;;;;;
GIOVANNETTI, Luciano;ITA;Men;;;;;;;;;
YAMBULATOV, Rustam;URS;Men;;;;;;;;;
CATA-CHITIGA, Marius;ROU;Men;;;;;;;;;
CHIFU, Valter Corneliu;ROU;Men;;;;;;;;;
DUMANOIU, Laurentiu;ROU;Men;;;;;;;;;
ENESCU, G??nther;ROU;Men;;;;;;;;;
GIRLEANU, Dan;ROU;Men;;;;;;;;;
MACAVEI, Sorin;ROU;Men;;;;;;;;;
MANOLE, Viorel;ROU;Men;;;;;;;;;
MINA, Florin;ROU;Men;;;;;;;;;
OROS, Corneliu;ROU;Men;;;;;;;;;
POP, Neculae Vasile;ROU;Men;;;;;;;;;
STEREA, Constantin;ROU;Men;;;;;;;;;
STOIAN, Nicu;ROU;Men;;;;;;;;;
KRIVOV, Valeri;URS;Men;;;;;;;;;
LASHCHENOV, Fiodor;URS;Men;;;;;;;;;
LOOR, Viliar;URS;Men;;;;;;;;;
PANCHENKO, Yuri;URS;Men;;;;;;;;;
ANGELOV, Yordan;BUL;Men;;;;;;;;;
DIMITROV, Dimitr;BUL;Men;;;;;;;;;
DIMITROV, Stefan;BUL;Men;;;;;;;;;
GUNCHEV, Stoian;BUL;Men;;;;;;;;;
ILIEV, Khristo;BUL;Men;;;;;;;;;
PETKOV, Petko;BUL;Men;;;;;;;;;
SIMEONOV, Kaspar;BUL;Men;;;;;;;;;
STOIANOV, Khristo;BUL;Men;;;;;;;;;
TODOROV, Mitko;BUL;Men;;;;;;;;;
TSANOV, Tsano;BUL;Men;;;;;;;;;
VALTCHEV, Emil;BUL;Men;;;;;;;;;
ZLATANOV, Dimitr;BUL;Men;;;;;;;;;
BORISOVA, Verka;BUL;Women;;;;;;;;;
BOZHURINA, Tsvetana;BUL;Women;;;;;;;;;
DIMITROVA, Rositsa;BUL;Women;;;;;;;;;
DIMITROVA, Tania;BUL;Women;;;;;;;;;
GEORGIEVA, Maia;BUL;Women;;;;;;;;;
GERASIMOVA, Margarita;BUL;Women;;;;;;;;;
GOGOVA, Tania;BUL;Women;;;;;;;;;
ILIEVA, Valentina;BUL;Women;;;;;;;;;
KAICHEVA, Rumiana;BUL;Women;;;;;;;;;
KHRISTOLOVA, Anka;BUL;Women;;;;;;;;;
PETRUNOVA, Silva;BUL;Women;;;;;;;;;
STANCHEVA, Galina;BUL;Women;;;;;;;;;
AKHAMINOVA, Elena;URS;Women;;;;;;;;;
ANDREIUK, Elena;URS;Women;;;;;;;;;
BADULINA, Svetlana;URS;Women;;;;;;;;;
KOZYREVA, Liubov;URS;Women;;;;;;;;;
LOGINOVA, Lidia;URS;Women;;;;;;;;;
MAKOGONOVA, Irina;URS;Women;;;;;;;;;
NIKISHINA, Svetlana;URS;Women;;;;;;;;;
PAVLOVA, Larisa;URS;Women;;;;;;;;;
RADZEVICH, Nadezhda;URS;Women;;;;;;;;;
RAZUMOVA, Natalia;URS;Women;;;;;;;;;
SOLOVOVA, Olga;URS;Women;;;;;;;;;
BULLIN, Katharina;GDR;Women;;;;;;;;;
CZEKALLA, Barbara;GDR;Women;;;;;;;;;
FETZER, Brigitte;GDR;Women;;;;;;;;;
HEIM, Andrea;GDR;Women;;;;;;;;;
KOSTRZEWA, Ute;GDR;Women;;;;;;;;;
LEHMANN, Heike;GDR;Women;;;;;;;;;
MUMMHARDT, Christine;GDR;Women;;;;;;;;;
PUSCHEL, Karin;GDR;Women;;;;;;;;;
ROFFEIS, Karla;GDR;Women;;;;;;;;;
SCHMIDT, Martina;GDR;Women;;;;;;;;;
SCHULTZ, Annette;GDR;Women;;;;;;;;;
WESTENDORF, Anke;GDR;Women;;;;;;;;;
HAN, Gyong Si;PRK;Men;;;;;;;;;
OSMONALIEV, Kanybek;URS;Men;;;;;;;;;
HO, Bong Chol;PRK;Men;;;;;;;;;
DEMBONCZYK, Tadeusz;POL;Men;;;;;;;;;
NUNEZ AGUIAR, Daniel;CUB;Men;;;;;;;;;
SARKISIAN, Yurik;URS;Men;;;;;;;;;
RAKHMANOV, Sultan;URS;Men;;;;;;;;;
HEUSER, J??rgen;GDR;Men;;;;;;;;;
SZALAI, Gy??rgy;HUN;Men;;;;;;;;;
TARANENKO, Leonid;URS;Men;;;;;;;;;
CHRISTOV, Valentin;BUL;Men;;;;;;;;;
SEWERYN, Marek;POL;Men;;;;;;;;;
MAZIN, Viktor;URS;Men;;;;;;;;;
PASHEV, Mincho;BUL;Men;;;;;;;;;
RUSEV, Yanko;BUL;Men;;;;;;;;;
KUNZ, Joachim;GDR;Men;;;;;;;;;
KOLEV, Nedelcho;BUL;Men;;;;;;;;;
ZLATEV, Asen;BUL;Men;;;;;;;;;
PERVI, Aleksandr;URS;Men;;;;;;;;;
POLIACIK, Dusan;TCH;Men;;;;;;;;;
VARDANIAN, Yurik;URS;Men;;;;;;;;;
BLAGOEV, Blagoi;BUL;Men;;;;;;;;;
MANTEK, Frank;GDR;Men;;;;;;;;;
ALEKSANDROV, Rumen;BUL;Men;;;;;;;;;
BLANCO FERNANDEZ, Alberto;CUB;Men;;;;;;;;;
ZAREMBA, Ota;TCH;Men;;;;;;;;;
NIKITIN, Igor;URS;Men;;;;;;;;;
KORNILAEV, Sergei;URS;Men;;;;;;;;;
POLLIO, Claudio;ITA;Men;;;;;;;;;
JANG, Se Hong;PRK;Men;;;;;;;;;
SANDURSKI, Adam;POL;Men;;;;;;;;;
SELIMOV, Nermedin;BUL;Men;;;;;;;;;
BELOGLAZOV, Anatoli;URS;Men;;;;;;;;;
STECYK, Wladyslaw;POL;Men;;;;;;;;;
OUINBOLD, Dugarsuren;MGL;Men;;;;;;;;;
BELOGLAZOV, Sergei;URS;Men;;;;;;;;;
LI, Ho Pyong;PRK;Men;;;;;;;;;
HADJIIOANNIDIS, Georgios;GRE;Men;;;;;;;;;
ABUSHEV, Magomedgasan;URS;Men;;;;;;;;;
DOUKOV, Mikho;BUL;Men;;;;;;;;;
SEJDI, Saban;YUG;Men;;;;;;;;;
ABSAIDOV, Saipulla;URS;Men;;;;;;;;;
YANKOV, Ivan;BUL;Men;;;;;;;;;
KARABIN, Dan;TCH;Men;;;;;;;;;
RAICHEV, Valentin;BUL;Men;;;;;;;;;
DAVAAJAV, Jamtsying;MGL;Men;;;;;;;;;
KOVACS, Istvan;HUN;Men;;;;;;;;;
ABILOV, Ismail;BUL;Men;;;;;;;;;
ARATSILOV, Magomedkhan;URS;Men;;;;;;;;;
CICHON, Aleksander;POL;Men;;;;;;;;;
OGANISIAN, Sanasar;URS;Men;;;;;;;;;
NEUPERT, Uwe;GDR;Men;;;;;;;;;
STRNISKO, Julius;TCH;Men;;;;;;;;;
MATE, Ilia;URS;Men;;;;;;;;;
CHERVENKOV, Slavcho;BUL;Men;;;;;;;;;
SERES, Ferenc;HUN;Men;;;;;;;;;
USHKEMPIROV, Zhaksylyk;URS;Men;;;;;;;;;
ALEXANDRU, Constantin;ROU;Men;;;;;;;;;
BCHARA, Hassan;LIB;Men;;;;;;;;;
MLADENOV, Mladen;BUL;Men;;;;;;;;;
BLAGIDZE, Vakhtang;URS;Men;;;;;;;;;
RACZ, Lajos;HUN;Men;;;;;;;;;
LJUNGBECK, Benni;SWE;Men;;;;;;;;;
SERIKOV, Shamil;URS;Men;;;;;;;;;
LIPIEN, Josef;POL;Men;;;;;;;;;
KRAMORENKO, Boris;URS;Men;;;;;;;;;
MIGIAKIS, Stilianos;GRE;Men;;;;;;;;;
TOTH, Istvan;HUN;Men;;;;;;;;;
SKIOLD, Lars-Erik;SWE;Men;;;;;;;;;
SUPRON, Andrzej;POL;Men;;;;;;;;;
HUHTALA, Mikko;FIN;Men;;;;;;;;;
KOCSIS, Ferenc;HUN;Men;;;;;;;;;
PAVLOV, Pavel;BUL;Men;;;;;;;;;
KORBAN, Gennadi;URS;Men;;;;;;;;;
DOLGOWICZ, Jan;POL;Men;;;;;;;;;
DICU, Petre;ROU;Men;;;;;;;;;
NOTTNY, Norbert;HUN;Men;;;;;;;;;
KANYGIN, Igor;URS;Men;;;;;;;;;
ANDREI, Vasile;ROU;Men;;;;;;;;;
RAIKOV, Georgi;BUL;Men;;;;;;;;;
BIERLA, Roman;POL;Men;;;;;;;;;
LI, Kong-Zheng;CHN;Men;;;;;;;;;
KIMBALL, Bruce D.;USA;Men;;;;;;;;;
WYLAND-WILLIAMS, Wendy Lian;USA;Women;;;;;;;;;
ZHOU, Ji-Hong;CHN;Women;;;;;;;;;
MITCHELL, Michele;USA;Women;;;;;;;;;
MERRIOTT, Ronald Marshall;USA;Men;;;;;;;;;
TAN, Liang-De;CHN;Men;;;;;;;;;
SEUFERT, Christina;USA;Women;;;;;;;;;
BERNIER, Sylvie;CAN;Women;;;;;;;;;
MCCORMICK, Kelly Anne;USA;Women;;;;;;;;;
WEST, Michael;CAN;Men;;;;;;;;;
CAREY, Richard John;USA;Men;;;;;;;;;
WILSON, David Dennis;USA;Men;;;;;;;;;
DE ROVER, Jolanda;NED;Women;;;;;;;;;
ANDREWS, Theresa;USA;Women;;;;;;;;;
MITCHELL, Elizabeth;USA;Women;;;;;;;;;
LUNDQUIST, Steven K.;USA;Men;;;;;;;;;
DAVIS, Victor;CAN;Men;;;;;;;;;
POIROT, Catherine;FRA;Women;;;;;;;;;
VAN STAVEREN, Petra;NED;Women;;;;;;;;;
OTTENBRITE, Anne;CAN;Women;;;;;;;;;
BUCHANAN, Glenn;AUS;Men;;;;;;;;;
GROSS, Michael;FRG;Men;;;;;;;;;
MORALES, Pablo;USA;Men;;;;;;;;;
SEICK, Karin;FRG;Women;;;;;;;;;
MEAGHER, Mary T.;USA;Women;;;;;;;;;
JOHNSON, Jenna Leigh;USA;Women;;;;;;;;;
GAINES, Ambrose Iv;USA;Men;;;;;;;;;
STOCKWELL, Marcus;AUS;Men;;;;;;;;;
VERSTAPPEN, Annemarie;NED;Women;;;;;;;;;
HOGSHEAD, Nancy Lynn;USA;Women;;;;;;;;;
STEINSEIFER, Carolyn;USA;Women;;;;;;;;;
PFEIFFER, Stefan;FRG;Men;;;;;;;;;
O'BRIEN, Michael Jon;USA;Men;;;;;;;;;
DICARLO, George Thomas;USA;Men;;;;;;;;;
HENNING, Cameron;CAN;Men;;;;;;;;;
DELCOURT, Frederic;FRA;Men;;;;;;;;;
PATRASCOIU, Aneta;ROU;Women;;;;;;;;;
WHITE, Amy Lee;USA;Women;;;;;;;;;
DAGON, Etienne;SUI;Men;;;;;;;;;
BERINGEN, Glenn;AUS;Men;;;;;;;;;
LEMPEREUR, Ingrid;BEL;Women;;;;;;;;;
RAPP, Susan Gerard;USA;Women;;;;;;;;;
VIDAL CASTRO, Rafael Antonio;VEN;Men;;;;;;;;;
SIEBEN, Jonathan;AUS;Men;;;;;;;;;
BEYERMANN, Ina;FRG;Women;;;;;;;;;
PHILLIPS, Karen;AUS;Women;;;;;;;;;
FAHRNER, Thomas;FRG;Men;;;;;;;;;
HEATH, Michael Steward;USA;Men;;;;;;;;;
WAYTE, Mary Alice;USA;Women;;;;;;;;;
WOODHEAD, Cynthia Lee;USA;Women;;;;;;;;;
COCHRAN, Neil;GBR;Men;;;;;;;;;
BAUMANN, Alexander;CAN;Men;;;;;;;;;
PEARSON, Michelle;AUS;Women;;;;;;;;;
CAULKINS, Tracy Anne;USA;Women;;;;;;;;;
LEMBERG, Justin;AUS;Men;;;;;;;;;
MYKKANEN, John Cary;USA;Men;;;;;;;;;
COHEN, Tiffany Lisa;USA;Women;;;;;;;;;
HARDCASTLE, Sarah;GBR;Women;;;;;;;;;
WOODHOUSE, Robert;AUS;Men;;;;;;;;;
PRADO, Ricardo;BRA;Men;;;;;;;;;
ZINDLER, Petra;FRG;Women;;;;;;;;;
LANDELLS, Suzanne;AUS;Women;;;;;;;;;
LEJDSTROM, Thomas;SWE;Men;;;;;;;;;
ORN, Mikael;SWE;Men;;;;;;;;;
BIONDI, Matthew;USA;Men;;;;;;;;;
CAVANAUGH, Christopher Carl;USA;Men;;;;;;;;;
DELANY, Michael;AUS;Men;;;;;;;;;
FASALA, Gregory;AUS;Men;;;;;;;;;
PIELKE, Christiane;FRG;Women;;;;;;;;;
SCHUSTER, Susanne;FRG;Women;;;;;;;;;
ZSCHERPE, Iris;FRG;Women;;;;;;;;;
TORRES, Dara;USA;Women;;;;;;;;;
REIJERS, Desi;NED;Women;;;;;;;;;
VOSKES, Elles;NED;Women;;;;;;;;;
GOSS, Donald Alexander;CAN;Men;;;;;;;;;
PONTING, Thomas;CAN;Men;;;;;;;;;
ABDO, Reema;CAN;Women;;;;;;;;;
MAC PHERSON, Michelle;CAN;Women;;;;;;;;;
RAI, Pamela;CAN;Women;;;;;;;;;
HASSE, Ute;FRG;Women;;;;;;;;;
SCHLICHT, Svenja;FRG;Women;;;;;;;;;
ASTBURY, Andrew;GBR;Men;;;;;;;;;
EASTER, Paul Robert;GBR;Men;;;;;;;;;
HOWE, Paul Tony;GBR;Men;;;;;;;;;
FLOAT, Jeffrey James;USA;Men;;;;;;;;;
HAYES, Lawrence Bruce;USA;Men;;;;;;;;;
LARSON, David Erwin;USA;Men;;;;;;;;;
KORTHALS, Dirk;FRG;Men;;;;;;;;;
SCHOWTKA, Alexander;FRG;Men;;;;;;;;;
RICHARDSON, Michele;USA;Women;;;;;;;;;
KIMURA, Saeko;JPN;Women;;;;;;;;;
MOTOYOSHI, Miwako;JPN;Women;;;;;;;;;
COSTIE, Candace;USA;Women;;;;;;;;;
RUIZ-CONFORTO, Tracie Lehuanani;USA;Women;;;;;;;;;
HAMBROOK, Sharon;CAN;Women;;;;;;;;;
KRYCZKA, Kelly;CAN;Women;;;;;;;;;
WALDO, Carolyn;CAN;Women;;;;;;;;;
CHALMOWSKY, Santiago;FRG;Men;;;;;;;;;
FERNANDEZ, Armando;FRG;Men;;;;;;;;;
FREUND, Roland;FRG;Men;;;;;;;;;
HOPPE, Rainer;FRG;Men;;;;;;;;;
HUBER, Thomas;FRG;Men;;;;;;;;;
LOEBB, Thomas;FRG;Men;;;;;;;;;
OBSCHERNIKAT, Werner;FRG;Men;;;;;;;;;
OSSELMANN, Rainer;FRG;Men;;;;;;;;;
OTTO, Frank;FRG;Men;;;;;;;;;
RÖHLE, Peter;FRG;Men;;;;;;;;;
SCHRODER, Jurgen;FRG;Men;;;;;;;;;
STAMM, Hagen;FRG;Men;;;;;;;;;
THEISMANN, Dirk;FRG;Men;;;;;;;;;
ANDRIC, Dragan;YUG;Men;;;;;;;;;
BUKIC, Perica;YUG;Men;;;;;;;;;
DJUHO, Veselin;YUG;Men;;;;;;;;;
LUSIC, Deni;YUG;Men;;;;;;;;;
MILANOVIC, Igor;YUG;Men;;;;;;;;;
PASKVALIN, Tomislav;YUG;Men;;;;;;;;;
PETROVIC, Zoran;YUG;Men;;;;;;;;;
POPOVIC, Andrija;YUG;Men;;;;;;;;;
SUKNO, Goran;YUG;Men;;;;;;;;;
VULETIC, Bozo;YUG;Men;;;;;;;;;
BURKE, Douglas Lambert;USA;Men;;;;;;;;;
CAMPBELL, George Peter;USA;Men;;;;;;;;;
CAMPBELL, Jodocus David;USA;Men;;;;;;;;;
DORST, Christopher Taylor;USA;Men;;;;;;;;;
FIGUEROA, Gary Lee;USA;Men;;;;;;;;;
MCDONALD, Andrew J.;USA;Men;;;;;;;;;
ROBERTSON, Kevin George;USA;Men;;;;;;;;;
SCHROEDER, Terence Alan;USA;Men;;;;;;;;;
SIMAN, John O'Connell;USA;Men;;;;;;;;;
SVENDSEN, Jon Howard;USA;Men;;;;;;;;;
VARGAS, Joseph Michael;USA;Men;;;;;;;;;
WILSON, Craig Martin;USA;Men;;;;;;;;;
YAMAMOTO, Hiroshi;JPN;Men;;;;;;;;;
MCKINNEY, Richard Lee;USA;Men;;;;;;;;;
KIM, Jin-Ho;KOR;Women;;;;;;;;;
SEO, Hyang-Soon;KOR;Women;;;;;;;;;
LI, Ling-Juan;CHN;Women;;;;;;;;;
MUSYOKI, Michael;KEN;Men;;;;;;;;;
COVA, Alberto;ITA;Men;;;;;;;;;
MCLEOD, Michael;GBR;Men;;;;;;;;;
JOHNSON, Ben;CAN;Men;;;;;;;;;
LEWIS, Carl;USA;Men;;;;;;;;;
GRADDY, Samuel Louis;USA;Men;;;;;;;;;
ASHFORD, Evelyn;USA;Women;;;;;;;;;
BROWN, Alice Regina;USA;Women;;;;;;;;;
CHARDONNET, Michele;FRA;Women;;;;;;;;;
TURNER, Kim;USA;Women;;;;;;;;;
FITZGERALD-BROWN, Benita;USA;Women;;;;;;;;;
STRONG, Shirley;GBR;Women;;;;;;;;;
BRYGGARE, Arto;FIN;Men;;;;;;;;;
KINGDOM, Roger;USA;Men;;;;;;;;;
FOSTER, Gregory;USA;Men;;;;;;;;;
ABASCAL GOMEZ, Jose Manuel;ESP;Men;;;;;;;;;
CRAM, Stephen;GBR;Men;;;;;;;;;
PUICA, Maricica;ROU;Women;;;;;;;;;
DORIO, Gabriella;ITA;Women;;;;;;;;;
BESLIU-MELINTE, Doina;ROU;Women;;;;;;;;;
JEFFERSON, Thomas Theodore;USA;Men;;;;;;;;;
BAPTISTE, Kirk;USA;Men;;;;;;;;;
BRISCO-HOOKS, Valerie Ann;USA;Women;;;;;;;;;
GRIFFITH-JOYNER, Florence;USA;Women;;;;;;;;;
CANTO GUDINO, Ernesto;MEX;Men;;;;;;;;;
GONZALEZ, Raul;MEX;Men;;;;;;;;;
WILLIAMS, Lynn;CAN;Women;;;;;;;;;
SLY, Wendy;GBR;Women;;;;;;;;;
DIEMER, Brian Lee;USA;Men;;;;;;;;;
KORIR, Julius;KEN;Men;;;;;;;;;
MAHMOUD, Joseph;FRA;Men;;;;;;;;;
MCKAY, Antonio Ricardo;USA;Men;;;;;;;;;
BABERS, Alonzo C.;USA;Men;;;;;;;;;
TIACOH, Gabriel;CIV;Men;;;;;;;;;
CHEESEBOROUGH, Chandra Danette;USA;Women;;;;;;;;;
HARRIS, Daniel Lee;USA;Men;;;;;;;;;
COJOCARU, Cristina;ROU;Women;;;;;;;;;
EL MOUTAWAKEL, Nawal;MAR;Women;;;;;;;;;
BROWN, Judith Lynne;USA;Women;;;;;;;;;
HINDS, Sterling;CAN;Men;;;;;;;;;
SHARPE, Anthony;CAN;Men;;;;;;;;;
WILLIAMS, Desai;CAN;Men;;;;;;;;;
BROWN, Ronald James;USA;Men;;;;;;;;;
SMITH, Calvin;USA;Men;;;;;;;;;
LAWRENCE, Albert;JAM;Men;;;;;;;;;
MEGHOO, Gregory;JAM;Men;;;;;;;;;
STEWART, Ray;JAM;Men;;;;;;;;;
JACOBS, Simmone;GBR;Women;;;;;;;;;
BOLDEN, Jeanette;USA;Women;;;;;;;;;
BAILEY, Angela;CAN;Women;;;;;;;;;
GAREAU, France;CAN;Women;;;;;;;;;
PAYNE-WIGGINS, Marita;CAN;Women;;;;;;;;;
TAYLOR-ISSAJENKO, Angella;CAN;Women;;;;;;;;;
EGBUNIKE, Innocent;NGR;Men;;;;;;;;;
PETERS, Rotimi;NGR;Men;;;;;;;;;
UGBUSIEN, Moses;NGR;Men;;;;;;;;;
UTI, Sunday;NGR;Men;;;;;;;;;
ARMSTEAD, Raymond;USA;Men;;;;;;;;;
NIX, Sunder L.;USA;Men;;;;;;;;;
AKABUSI, Kriss Kezie Uche;GBR;Men;;;;;;;;;
BENNETT, Todd Anthony;GBR;Men;;;;;;;;;
BROWN, Philip Andrew;GBR;Men;;;;;;;;;
COOK, Gary Peter;GBR;Men;;;;;;;;;
BUSSMANN, Gabriele;FRG;Women;;;;;;;;;
GAUGEL, Heidi-Elke;FRG;Women;;;;;;;;;
SCHULTE-MATTLER-SCHMIDT, Heike;FRG;Women;;;;;;;;;
THIMM-FINGER, Ute;FRG;Women;;;;;;;;;
HOWARD, Sherryl Frances;USA;Women;;;;;;;;;
LEATHERWOOD-KING, Lillie Mae;USA;Women;;;;;;;;;
CROOKS, Charmaine;CAN;Women;;;;;;;;;
KILLINGBECK, Molly;CAN;Women;;;;;;;;;
RICHARDSON-BRISCOE, Jillian;CAN;Women;;;;;;;;;
LEITAO, Antonio;POR;Men;;;;;;;;;
AOUITA, Said;MAR;Men;;;;;;;;;
RYFFEL, Markus;SUI;Men;;;;;;;;;
BELLUCCI, Sandro;ITA;Men;;;;;;;;;
GUSTAFSSON, Bo;SWE;Men;;;;;;;;;
JONES, Earl;USA;Men;;;;;;;;;
CRUZ, Joaquim;BRA;Men;;;;;;;;;
LOVIN, Fita;ROU;Women;;;;;;;;;
GALLAGHER, Kimberley Ann;USA;Women;;;;;;;;;
WENTZ, Siegfried;FRG;Men;;;;;;;;;
HINGSEN, Jurgen;FRG;Men;;;;;;;;;
DANNEBERG, Rolf;FRG;Men;;;;;;;;;
TACU-CRAICIUNESCU, Florenta;ROU;Women;;;;;;;;;
STALMAN, Ria G.;NED;Women;;;;;;;;;
DENIZ, Leslie Jean;USA;Women;;;;;;;;;
PLOGHAUS, Klaus;FRG;Men;;;;;;;;;
TIAINEN, Juha;FIN;Men;;;;;;;;;
RIEHM, Karl-Hans;FRG;Men;;;;;;;;;
EVERTS, Sabine;FRG;Women;;;;;;;;;
NUNN-SAUNDERS-CEARNS, Glyniss Leanne;AUS;Women;;;;;;;;;
JOYNER-KERSEE, Jackie;USA;Women;;;;;;;;;
ZHU, Jian-Hua;CHN;Men;;;;;;;;;
MÖGENBURG, Dietmar;FRG;Men;;;;;;;;;
SJÖBERG, Patrick;SWE;Men;;;;;;;;;
HUNTLEY, Johanna Luann;USA;Women;;;;;;;;;
ELDEBRINK, Kenth;SWE;Men;;;;;;;;;
HARKONEN, Arto;FIN;Men;;;;;;;;;
OTTLEY, David;GBR;Men;;;;;;;;;
WHITBREAD, Fatima;GBR;Women;;;;;;;;;
SANDERSON, Teresa;GBR;Women;;;;;;;;;
LILLAK, Kristiina;FIN;Women;;;;;;;;;
EVANGELISTI, Giovanni;ITA;Men;;;;;;;;;
HONEY, Gary;AUS;Men;;;;;;;;;
HEARNSHAW, Susan;GBR;Women;;;;;;;;;
CUSMIR-STANCIU, Anisoara;ROU;Women;;;;;;;;;
IONESCU, Valeria (Vali);ROU;Women;;;;;;;;;
SPEDDING, Charles;GBR;Men;;;;;;;;;
TREACY, John;IRL;Men;;;;;;;;;
MOTA, Rosa;POR;Women;;;;;;;;;
BENOIT, Joan;USA;Women;;;;;;;;;
WAITZ-ANDERSEN, Grete;NOR;Women;;;;;;;;;
BELL, Earl Holmes;USA;Men;;;;;;;;;
VIGNERON, Thierry;FRA;Men;;;;;;;;;
QUINON, Pierre;FRA;Men;;;;;;;;;
TULLY, Michael Scott;USA;Men;;;;;;;;;
LAUT, David Lester;USA;Men;;;;;;;;;
ANDREI, Alessandro;ITA;Men;;;;;;;;;
CARTER, Michael D'Andrea;USA;Men;;;;;;;;;
MULHALL-MARTIN, Gael;AUS;Women;;;;;;;;;
LOSCH, Claudia;FRG;Women;;;;;;;;;
LOGHIN, Mihaela;ROU;Women;;;;;;;;;
CONNOR, Keith;GBR;Men;;;;;;;;;
JOYNER, Alfredrick Alphonzo;USA;Men;;;;;;;;;
CONLEY, Mike;USA;Men;;;;;;;;;
HADZIC, Saabit;YUG;Men;;;;;;;;;
MUTAPCIC, Emir;YUG;Men;;;;;;;;;
PETROVIC, Aleksandar;YUG;Men;;;;;;;;;
PETROVIC, Drazen;YUG;Men;;;;;;;;;
SUNARA, Ivan;YUG;Men;;;;;;;;;
VUKICEVIC, Branko;YUG;Men;;;;;;;;;
ZORKIC, Nebojsa;YUG;Men;;;;;;;;;
ALFORD, Steven Todd;USA;Men;;;;;;;;;
EWING, Patrick Aloysius;USA;Men;;;;;;;;;
FLEMING, Vernon;USA;Men;;;;;;;;;
JORDAN, Michael;USA;Men;;;;;;;;;
KLEINE, Joseph William;USA;Men;;;;;;;;;
KONCAK, Jon Francis;USA;Men;;;;;;;;;
MULLIN, Christopher Paul;USA;Men;;;;;;;;;
PERKINS, Samuel Bruce;USA;Men;;;;;;;;;
ROBERTSON, Alvin Cyrrale;USA;Men;;;;;;;;;
TISDALE, Wayman Lawrence;USA;Men;;;;;;;;;
TURNER, Jeffrey Stephen;USA;Men;;;;;;;;;
WOOD, Leonard III;USA;Men;;;;;;;;;
ARCEGA APERTE, Fernando;ESP;Men;;;;;;;;;
BEIRAN LOZANO, Jose Manuel;ESP;Men;;;;;;;;;
CORBALAN ALFOCER, Juan Antonio;ESP;Men;;;;;;;;;
DE LA CRUZ FERMANELLI, Juan Domingo;ESP;Men;;;;;;;;;
JIMENEZ FERNANDEZ, Andres;ESP;Men;;;;;;;;;
LLORENTE GENTO, Jose Luis;ESP;Men;;;;;;;;;
LOPEZ, Juan Maria;ESP;Men;;;;;;;;;
MARGALL TAULER, Jose Maria;ESP;Men;;;;;;;;;
MARTIN ESPINA, Fernando;ESP;Men;;;;;;;;;
ROMAY PEREIRO, Fernando;ESP;Men;;;;;;;;;
SAN EPIFANIO RUIZ, Juan Antonio;ESP;Men;;;;;;;;;
SOLOZABAL, Ignacio;ESP;Men;;;;;;;;;
BA, Yan;CHN;Women;;;;;;;;;
CHEN, Yue-Fang;CHN;Women;;;;;;;;;
CONG, Xuedi;CHN;Women;;;;;;;;;
LI, Xiao-Qin;CHN;Women;;;;;;;;;
LIU, Qing;CHN;Women;;;;;;;;;
QIU, Chen;CHN;Women;;;;;;;;;
SONG, Xiao-Bo;CHN;Women;;;;;;;;;
WANG, Jun;CHN;Women;;;;;;;;;
XIU, Li-Juan;CHN;Women;;;;;;;;;
ZHANG, Hui;CHN;Women;;;;;;;;;
ZHANG, Yue-Qin;CHN;Women;;;;;;;;;
ZHENG, Haixia;CHN;Women;;;;;;;;;
BOSWELL, Catherine La Ora;USA;Women;;;;;;;;;
CURRY, Denise Marie;USA;Women;;;;;;;;;
